Name,Platform_S,n_platforms,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,isSeries
Nights of Azure,PS4,1,2015,Action,Tecmo Koei,0.03,0.02,0,0.01,0.06,67,40,76,71,Gust,T,0
Nightshade,PS2,1,2003,Action,Sega,0.06,0.04,0,0.01,0.12,68,39,77,20,Wow Entertainment,M,0
Ninja Assault,PS2,1,2002,Shooter,Namco Bandai Games,0.05,0.04,0,0.01,0.11,60,17,53,4,Namco,T,0
Ninja Gaiden 3,PS3,1,2012,Action,Tecmo Koei,0.19,0.09,0.11,0.05,0.43,58,43,50,152,Team Ninja,M,1
Ninja Gaiden Sigma,PS3,1,2007,Action,Eidos Interactive,0.57,0.32,0.09,0.16,1.14,88,46,75,155,Team Ninja,M,1
Ninja Gaiden Sigma 2,PS3,1,2009,Action,Ubisoft Annecy,0.52,0.16,0.08,0.1,0.85,83,52,77,115,Team Ninja,M,1
Nitroplus Blasterz: Heroines Infinite Duel,PS4,1,2015,Fighting,Marvelous Interactive,0.01,0,0.02,0,0.04,70,33,69,28,"Examu, Marvelous Inc.",T,0
No Man's Sky,PS4,1,2016,Action,Hello Games,0.63,0.76,0.03,0.27,1.7,71,94,45,5096,Hello Games,T,0
No More Heroes: Heroes' Paradise,PS3,1,2010,Action,Konami Digital Entertainment,0.1,0.04,0.04,0.02,0.19,72,38,73,38,FeelPlus,M,0
Nobunaga's Ambition: Iron Triangle,PS2,1,2006,Strategy,Tecmo Koei,0.04,0.03,0,0.01,0.09,76,8,80,7,Koei,E10+,1
Nobunaga's Ambition: Rise to Power,PS2,1,2004,Strategy,Tecmo Koei,0,0,0.08,0,0.08,70,7,88,6,Koei,T,1
Nobunaga's Ambition: Sphere of Influence,PS4,1,2014,Strategy,Tecmo Koei,0.03,0,0,0.01,0.04,80,20,81,46,Koei Tecmo Games,T,1
NPPL: Championship Paintball 2009,PS3,1,2008,Shooter,Activision Value,0.15,0,0,0.01,0.16,45,9,74,10,FUN Labs,E10+,0
Obscure,PS2,1,2004,Adventure,Microids,0.03,0.03,0,0.01,0.07,65,27,89,39,Hydravision,M,1
Obscure: The Aftermath,PSP,1,2009,Action,Playlogic Game Factory,0.05,0.03,0,0.01,0.09,66,25,82,20,Hydravision,M,1
Oddworld: Abe's Exoddus,PS,1,1998,Platform,GT Interactive,0.55,0.38,0,0.06,0.99,88,13,91,69,Oddworld Inhabitants,T,1
Oddworld: Abe's Oddysee,PS,1,1997,Platform,GT Interactive,0.75,0.44,0,0.06,1.24,85,10,90,96,Oddworld Inhabitants,T,1
Odin Sphere,PS2,1,2007,Role-Playing,Square Enix,0.23,0.18,0.09,0.06,0.56,83,49,86,59,Vanilla Ware,T,1
Odin Sphere: Leifthrasir,PS4/PSV,2,2016,Role-Playing,Nippon Ichi Software,0.09,0.06,0.16,0.03,0.34,90,49,80.5,178,Vanillaware,T,1
Okage: Shadow King,PS2,1,2001,Role-Playing,Sony Computer Entertainment,0.14,0.11,0.08,0.04,0.36,70,23,85,14,Zener Works,T,0
Okami,PS2,1,2006,Action,Capcom,0.11,0.03,0.15,0.34,0.63,93,69,93,327,Clover Studio,T,0
Omega Quintet,PS4,1,2014,Role-Playing,Compile Heart,0,0,0.02,0,0.02,58,22,71,81,Compile Heart,T,0
One Piece: Burning Blood,PS4/PSV,2,2016,Fighting,Namco Bandai Games,0.11,0.15,0.14,0.05,0.45,64,45,78,49,Spike Chunsoft,T,1
One Piece: Pirate Warriors,PS3,1,2012,Action,Namco Bandai Games,0.01,0.23,0.86,0.08,1.18,64,33,65,55,"Omega Force, Tecmo Koei Games",T,1
One Piece: Pirate Warriors 2,PS3,1,2013,Action,Namco Bandai Games,0,0.19,0.42,0.05,0.66,71,35,78,61,Omega Force,T,1
One Piece: Pirate Warriors 3,PS4/PSV,2,2015,Action,Namco Bandai Games,0.09,0.25,0.23,0.07,0.63,75,34,68.5,118,Omega Force,T,1
One Piece: Unlimited World Red,PS3/PSV,2,2014,Action,Namco Bandai Games,0.12,0.14,0.1,0.06,0.41,69,28,75.5,46,Ganbarion,T,1
Onechanbara Z2: Chaos,PS4,1,2014,Action,Nippon Ichi Software,0.14,0.03,0.04,0.04,0.24,57,40,65,72,"Tamsoft, D3Publisher",M,0
Oni,PS2,1,2001,Action,Take-Two Interactive,0.26,0.2,0,0.07,0.53,69,24,78,22,Rockstar Toronto,T,0
Onimusha 2: Samurai's Destiny,PS2,1,2002,Adventure,Capcom,0.62,0.44,1.06,0.13,2.25,84,31,90,52,Capcom,M,1
Onimusha 3: Demon Siege,PS2,1,2004,Action,Capcom,0.37,0.47,0.54,0.07,1.45,85,53,86,73,Capcom,M,1
Onimusha: Blade Warriors,PS2,1,2003,Fighting,Capcom,0.06,0.05,0,0.02,0.12,65,33,69,7,Capcom,T,1
Onimusha: Dawn of Dreams,PS2,1,2006,Action,Capcom,0.15,0.12,0.34,0.04,0.64,81,45,89,62,Capcom,M,1
Onimusha: Warlords,PS2,1,2001,Action,Virgin Interactive,0.99,0.48,1.09,0.14,2.7,86,23,82,56,Capcom,M,1
Online Chess Kingdoms,PSP,1,2006,Misc,Konami Digital Entertainment,0.01,0,0,0,0.02,60,17,68,6,Konami,E,0
Operation Abyss: New Tokyo Legacy,PSV,1,2014,Role-Playing,Nippon Ichi Software,0.02,0,0.06,0.01,0.1,66,25,73,24,Experience Inc.,M,1
Operation Flashpoint: Dragon Rising,PS3,1,2009,Shooter,Codemasters,0.23,0.46,0.05,0.17,0.91,76,42,65,53,Codemasters,M,1
Operation Flashpoint: Red River,PS3,1,2011,Shooter,Codemasters,0.06,0.14,0.07,0.05,0.32,67,36,63,18,Codemasters,M,1
Oreshika: Tainted Bloodlines,PSV,1,2014,Role-Playing,Sony Computer Entertainment,0,0,0.15,0,0.15,78,26,80,84,Alfa System,T,0
Orphen: Scion of Sorcery,PS2,1,2000,Role-Playing,Activision,0.15,0.12,0,0.04,0.31,54,15,58,8,Shade,T,0
OutRun 2006: Coast 2 Coast,PS2/PSP,2,2006,Racing,Sega,0.05,0.02,0.01,0,0.09,81.5,42,84.5,17,Sumo Digital,E,0
Over the Hedge,PS2,1,2006,Platform,Activision,0.45,0.02,0,0.07,0.54,58,29,86,10,Edge of Reality,E10+,0
Overlord II,PS3,1,2009,Action,Codemasters,0.11,0.15,0,0.06,0.32,72,42,76,24,Triumph Studios,T,1
Overlord: Raising Hell,PS3,1,2008,Action,Codemasters,0.07,0.03,0,0.02,0.12,72,35,77,27,4J Studios,T,1
Overwatch,PS4,1,2016,Shooter,Activision,0.81,0.85,0.15,0.33,2.14,90,31,61,1358,Blizzard Entertainment,T,0
P.T.O. IV: Pacific Theater of Operations,PS2,1,2002,Strategy,Tecmo Koei,0.04,0.03,0,0.01,0.08,71,12,66,5,Koei,E,0
PAC-MAN and the Ghostly Adventures,PS3,1,2013,Platform,Namco Bandai Games,0.03,0.03,0,0.01,0.08,51,6,31,7,"Namco Bandai Games, Monkey Bar Games",E10+,1
Pac-Man and the Ghostly Adventures 2,PS3,1,2014,Adventure,Namco Bandai Games,0.05,0.03,0,0.02,0.09,59,11,63,4,Vicious Cycle,E10+,1
Pac-Man Fever,PS2,1,2001,Misc,Sony Computer Entertainment,0.25,0.2,0,0.07,0.51,47,14,63,7,Mass Media,E,1
Pac-Man World 2,PS2,1,2002,Action,Namco Bandai Games,1.26,0.05,0,0.21,1.51,73,19,78,26,Namco,E,1
Pac-Man World 3,PS2/PSP,2,2005,Platform,Namco Bandai Games,0.17,0.08,0,0.04,0.28,62,22,56,13,Blitz Games,E,1
Pac-Man World Rally,PS2,1,2006,Racing,Namco Bandai Games,0.01,0.01,0,0,0.02,54,20,74,5,Smart Bomb Interactive,E,1
PANGYA: Fantasy Golf,PSP,1,2009,Sports,Takara Tomy,0.09,0,0.04,0.01,0.14,77,16,70,13,Ntreev Soft,E10+,0
PaRappa The Rapper,PS/PSP,2,1996,Misc,Sony Computer Entertainment,0.37,0.16,1.48,0.05,2.06,79.5,43,63,48,NanaOn-Sha,E,1
PaRappa The Rapper 2,PS2,1,2001,Misc,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14,67,26,66,26,NanaOn-Sha,E,1
Parasite Eve,PS,1,1998,Role-Playing,SquareSoft,0.94,0.07,1.05,0.04,2.1,81,17,89,89,SquareSoft,M,1
Parasite Eve II,PS,1,1999,Role-Playing,SquareSoft,0.32,0.22,0,0.04,0.58,79,14,90,77,SquareSoft,M,1
Paris-Dakar Rally,PS2,1,2001,Racing,Acclaim Entertainment,0.08,0.06,0,0.02,0.15,36,6,39,15,Broadsword Interactive,E,0
Patapon,PSP,1,2007,Misc,Sony Computer Entertainment,0.33,0.25,0.07,0.16,0.81,86,60,87,102,SCE Japan Studio,E,1
Patapon 2,PSP,1,2008,Misc,Sony Computer Entertainment,0,0.03,0.06,0.01,0.1,81,49,83,62,SCE Japan Studio,E,1
Patapon 3,PSP,1,2011,Misc,Sony Computer Entertainment,0.05,0.03,0.17,0.02,0.27,74,41,72,35,SCE Japan Studio,E,1
Payday 2,PS3,1,2013,Shooter,505 Games,0.22,0.14,0,0.08,0.43,74,12,62,181,Overkill Software,M,1
Persona 2: Eternal Punishment,PS,1,2000,Role-Playing,Atlus,0.03,0.02,0.28,0.02,0.35,83,11,84,25,Atlus Co.,T,1
Persona 4: Arena,PS3,1,2012,Fighting,Atlus,0.3,0.11,0.24,0.07,0.73,86,47,77,180,Arc System Works,T,1
Persona 4: Arena Ultimax,PS3,1,2014,Fighting,Atlus,0,0,0.13,0,0.14,84,38,81,85,Arc System Works,T,1
Persona 4: Dancing All Night,PSV,1,2015,Misc,Nippon Ichi Software,0.09,0.04,0.15,0.04,0.32,76,51,86,83,"Atlus, Dingo Inc.",T,1
Persona 4: Golden,PSV,1,2012,Role-Playing,Atlus,0.36,0.23,0.38,0.15,1.12,93,61,92,1228,Atlus,M,1
Peter Jackson's King Kong: The Official Game of the Movie,PS2/PSP,2,2005,Action,Ubisoft,0.87,1.03,0,0.33,2.23,69,41,73,68,Ubisoft Montpellier,T,0
Phantasy Star Portable,PSP,1,2008,Role-Playing,Sega,0.19,0.06,0.63,0.05,0.94,64,38,78,19,Alfa System,T,1
Phantasy Star Portable 2,PSP,1,2009,Role-Playing,Sega,0.08,0.11,0.62,0.06,0.87,69,27,81,35,Alfa System,T,1
Phantasy Star Universe,PS2,1,2006,Role-Playing,Sega,0,0,0.19,0,0.19,68,18,85,23,Sonic Team,T,1
Phantom Brave,PS2,1,2004,Role-Playing,Tecmo Koei,0.07,0.05,0,0.02,0.14,81,40,79,22,Nippon Ichi Software,T,1
Phantom Brave: The Hermuda Triangle,PSP,1,2010,Role-Playing,Nippon Ichi Software,0.06,0,0.03,0.01,0.09,65,16,73,11,Nippon Ichi Software,T,1
Phineas and Ferb: Across the 2nd Dimension,PS3,1,2011,Action,Disney Interactive Studios,0.15,0.11,0,0.05,0.32,63,13,66,9,High Impact Games,E10+,0
Pinball Hall of Fame: The Gottlieb Collection,PSP,1,2005,Misc,Play It,0.2,0.01,0,0.02,0.23,73,27,81,13,Farsight Studios,E,1
Pinball Hall of Fame: The Williams Collection,PS3,1,2009,Misc,Crave Entertainment,0.2,0,0,0.02,0.22,82,16,79,8,Farsight Studios,E10+,1
Pirates of the Caribbean: At World's End,PS2/PS3/PSP,3,2007,Action,Disney Interactive Studios,0.52,0.74,0,0.3,1.57,56.66666667,24,69.66666667,19,Eurocom Entertainment Software,T,1
Pirates of the Caribbean: Dead Man's Chest,PSP,1,2006,Adventure,Disney Interactive Studios,0.25,0,0,0.02,0.28,52,34,80,17,Griptonite Games,T,1
Pirates of the Caribbean: The Legend of Jack Sparrow,PS2,1,2006,Adventure,Ubisoft,0.12,0.09,0,0.03,0.25,51,32,75,13,7 Studios,T,1
Pirates: Legend of the Black Buccaneer,PS2,1,2006,Adventure,10TACLE Studios,0.01,0.01,0,0,0.02,42,4,70,5,WideScreen Games,T,1
Pirates: The Legend of Black Kat,PS2,1,2002,Adventure,Electronic Arts,0.07,0.05,0,0.02,0.14,72,24,79,8,Westwood Studios,T,1
Pitfall: The Lost Expedition,PS2,1,2004,Platform,Activision,0.1,0.08,0,0.03,0.2,70,34,89,12,Edge of Reality,E,0
PixelJunk Monsters Deluxe,PSP,1,2010,Strategy,Sony Computer Entertainment,0.11,0,0,0.01,0.12,86,27,79,32,Q-Games,E,0
Plants vs. Zombies,PS3,1,2011,Strategy,PopCap Games,0.18,0,0,0.02,0.2,85,8,79,60,PopCap,E10+,1
Plants vs. Zombies: Garden Warfare,PS4,1,2014,Shooter,Electronic Arts,0.21,0.29,0.01,0.1,0.61,75,23,76,259,PopCap,E10+,1
Plants vs. Zombies: Garden Warfare 2,PS4,1,2016,Shooter,Electronic Arts,0.2,0.21,0,0.08,0.49,81,29,77,111,PopCap,E10+,1
Playboy: The Mansion,PS2,1,2005,Simulation,Ubisoft,0.1,0.08,0,0.03,0.2,59,33,75,18,Cyberlore Studios,M,0
PlayStation All-Stars Battle Royale,PS3/PSV,2,2012,Action,Sony Computer Entertainment,0.71,0.41,0.05,0.24,1.4,74.5,69,74,540,SuperBot Entertainment,T,1
PlayStation Move Heroes,PS3,1,2011,Platform,Sony Computer Entertainment,0.08,0.06,0,0.03,0.17,53,39,61,16,Nihilistic,E10+,1
PlayStation VR Worlds,PS4,1,2016,Misc,Sony Computer Entertainment,0.06,0.14,0.02,0.04,0.25,59,48,71,73,Sony Interactive Entertainment,M,1
Point Blank 3,PS,1,2000,Shooter,Namco Bandai Games,0.01,0.01,0,0,0.02,78,5,84,5,Tose Software,T,1
PoPoLoCrois,PSP,1,2005,Role-Playing,Ignition Entertainment,0.05,0,0,0,0.06,66,41,74,17,G-Artists,E,0
Portal 2,PS3,1,2011,Shooter,Valve,0.83,0.6,0.02,0.24,1.7,95,54,84,937,Valve Software,E10+,1
Portal Runner,PS2,1,2001,Platform,3DO,0.06,0.05,0,0.02,0.13,53,18,67,6,3DO,E,0
Power Gig: Rise of the SixString,PS3,1,2010,Misc,Unknown,0.13,0,0,0.01,0.14,36,10,5,4,Seven45 Studios,T,0
Power Rangers: Dino Thunder,PS2,1,2004,Action,THQ,0.35,0.27,0,0.09,0.71,49,6,62,5,Pacific Coast Power & Light,E,0
Power Stone Collection,PSP,1,2006,Action,Capcom,0.08,0,0,0.01,0.1,74,34,68,6,Capcom,T,0
PQ2: Practical Intelligence Quotient,PSP,1,2006,Puzzle,D3Publisher,0.04,0,0,0,0.05,74,19,78,6,Now Production,E,0
Predator: Concrete Jungle,PS2,1,2005,Action,Vivendi Games,0.1,0.07,0,0.03,0.2,47,14,88,76,Eurocom Entertainment Software,M,0
Pride FC: Fighting Championships,PS2,1,2003,Fighting,THQ,0.15,0.11,0,0.04,0.3,73,19,86,7,Anchor,M,0
Primal,PS2,1,2003,Action,Sony Computer Entertainment,0.21,0.17,0,0.06,0.43,73,36,86,53,SCEE,M,0
Prince of Persia,PS3,1,2008,Action,Ubisoft,0.47,0.4,0.03,0.17,1.07,85,59,73,245,Ubisoft Montreal,T,1
Prince of Persia: Rival Swords,PSP,1,2007,Action,Ubisoft,0.08,0.02,0,0.01,0.11,74,16,82,19,"Pipeworks Software, Inc.",T,1
Prince of Persia: The Forgotten Sands,PS3/PSP,2,2010,Action,Ubisoft,0.28,0.54,0.02,0.22,1.06,70,49,75,120,Ubisoft Montreal,T,1
Prince of Persia: The Sands of Time,PS2,1,2003,Action,Ubisoft,0.88,1.03,0,0.31,2.22,92,44,88,204,Ubisoft,T,1
Prince of Persia: The Two Thrones,PS2,1,2005,Action,Ubisoft,0.57,0.02,0,0.09,0.68,85,46,85,111,Ubisoft Montreal,M,1
Prince of Persia: Warrior Within,PS2,1,2004,Action,Ubisoft,0.54,0.88,0,0.22,1.64,83,51,85,120,Ubisoft Montreal,M,1
Prinny: Can I Really Be the Hero?,PSP,1,2008,Platform,Tecmo Koei,0.03,0,0.05,0.01,0.09,72,45,70,41,Nippon Ichi Software,T,0
Prison Architect,PS4,1,2016,Action,Introversion Software,0.01,0.01,0,0.01,0.03,80,18,80,19,"Introversion, Double Eleven",M,0
Prison Break: The Conspiracy,PS3,1,2010,Action,Deep Silver,0.05,0.15,0,0.05,0.25,42,33,38,20,ZootFly,T,0
Pro Evolution Soccer 2008,PS2/PS3/PSP,3,2007,Sports,Konami Digital Entertainment,0.11,1.63,1.15,3.31,6.2,78.66666667,19,69.33333333,47,Konami,E,1
Pro Evolution Soccer 2010,PS3/PSP,2,2009,Sports,Konami Digital Entertainment,0.39,1.6,0.66,0.44,3.08,75,42,56.5,76,Konami,E,1
pro evolution soccer 2011,PS3/PSP,2,2010,Sports,Konami Digital Entertainment,0.34,1.47,0.83,0.57,3.2,75.5,40,63,85,Konami,E,1
Pro Evolution Soccer 2012,PS3/PSP,2,2011,Action,Konami Digital Entertainment,0.44,1.07,0.84,0.39,2.76,77,41,64.5,132,Konami,E,1
Pro Evolution Soccer 2013,PS3,1,2012,Sports,Konami Digital Entertainment,0.18,0.63,0.49,0.24,1.53,82,37,67,146,Konami,E,1
Pro Evolution Soccer 2014,PS3,1,2013,Action,Konami Digital Entertainment,0.03,0.41,0.51,0,0.95,78,39,41,303,Konami,E,1
Pro Evolution Soccer 2015,PS4,1,2014,Sports,Konami Digital Entertainment,0.09,0.45,0.11,0.1,0.75,82,56,72,386,Konami,E,1
Pro Evolution Soccer 2016,PS4,1,2015,Sports,Konami Digital Entertainment,0.13,0.42,0.13,0.1,0.79,87,54,71,680,Konami,E,1
Pro Evolution Soccer 2017,PS4,1,2016,Sports,Konami Digital Entertainment,0.02,0.27,0.11,0.05,0.45,85,61,76,478,Konami,E,1
Pro Race Driver,PS2,1,2002,Racing,Codemasters,0.13,0.1,0,0.03,0.27,81,22,85,20,Codemasters,T,0
Project CARS,PS4,1,2015,Racing,Slightly Mad Studios,0.2,0.7,0.02,0.16,1.09,83,37,66,363,Slightly Mad Studios,E,0
Project Eden,PS2,1,2001,Action,Eidos Interactive,0.04,0.03,0,0.01,0.09,71,20,78,8,Core Design Ltd.,T,0
Project: Snowblind,PS2,1,2005,Action,Eidos Interactive,0.1,0.08,0,0.03,0.21,78,54,83,23,Crystal Dynamics,T,0
Prototype: Biohazard Bundle,PS4,1,2016,Action,Activision,0.01,0,0,0,0.02,48,4,20,53,Radical Entertainment,M,1
Pryzm Chapter One: The Dark Unicorn,PS2,1,2002,Adventure,TDK Mediactive,0.06,0.05,0,0.02,0.12,59,8,52,6,Digital Illusions,T,0
Psi-Ops: The Mindgate Conspiracy,PS2,1,2004,Shooter,Midway Games,0.14,0.11,0,0.04,0.29,84,46,89,27,Midway,M,0
Psycho-Pass: Mandatory Happiness,PS4/PSV,2,2016,Adventure,Nippon Ichi Software,0.03,0.01,0.01,0.01,0.06,68,26,78,19,5pb,T,0
Psychonauts,PS2,1,2005,Platform,Majesco Entertainment,0.05,0.04,0,0.01,0.09,86,33,87,61,BudCat,T,0
Pump It Up: Exceed,PS2,1,2005,Misc,Mastiff,0.03,0.02,0,0.01,0.06,73,28,84,11,Andamiro U.S.A. Corp.,T,0
Puppeteer,PS3,1,2013,Platform,Sony Computer Entertainment Europe,0.11,0.08,0.02,0.04,0.26,80,75,85,236,SCE Japan Studio,E10+,0
Pure,PS3,1,2008,Racing,Disney Interactive Studios,0.42,0.33,0,0.14,0.89,83,43,78,30,Black Rock Studio,E,0
Pure Futbol,PS3,1,2010,Sports,Ubisoft,0.06,0.13,0,0.04,0.24,46,12,75,30,Ubisoft Vancouver,E,0
Pursuit Force,PSP,1,2005,Racing,Sony Computer Entertainment,0.14,0.01,0,0.01,0.16,75,59,78,26,Bigbig Studios,T,1
Pursuit Force: Extreme Justice,PSP,1,2007,Action,Sony Computer Entertainment,0.07,0.06,0,0.03,0.17,73,44,76,11,Bigbig Studios,T,1
Puss in Boots,PS3,1,2011,Action,THQ,0.07,0.01,0,0.01,0.09,70,4,70,4,THQ,E10+,0
Putty Squad,PS4,1,2013,Platform,System 3,0.06,0.07,0,0.03,0.16,38,8,29,52,System 3,E10+,0
Puzzle Quest: Challenge of the Warlords,PS2/PSP,2,2007,Puzzle,D3Publisher,0.07,0.05,0,0.02,0.14,81,32,75,19,Infinite Interactive,E10+,0
Quake III: Revolution,PS2,1,2001,Shooter,Electronic Arts,0.1,0.08,0,0.03,0.21,84,18,72,11,Bullfrog Productions,M,1
Quantum Theory,PS3,1,2010,Shooter,Tecmo Koei,0.05,0.09,0.02,0.03,0.19,43,34,53,21,Tecmo,M,0
R-Type Command,PSP,1,2007,Strategy,Rising Star Games,0.05,0,0.01,0.01,0.07,69,29,65,6,Irem,E10+,1
R-Type Final,PS2,1,2003,Shooter,Metro 3D,0.09,0.07,0,0.02,0.19,79,50,91,21,Irem,E,1
R.U.S.E.,PS3,1,2010,Strategy,Ubisoft,0.18,0.22,0.02,0.08,0.5,76,37,73,50,Eugen Systems,T,0
R: Racing Evolution,PS2,1,2003,Racing,Namco Bandai Games,0.14,0.11,0,0.04,0.28,66,35,62,5,Namco,T,0
Race Driver 2006,PSP,1,2006,Racing,Codemasters,0.03,0,0,0,0.03,81,16,85,6,Sumo Digital,T,0
Racquet Sports,PS3,1,2010,Sports,Ubisoft,0.11,0.17,0,0.06,0.34,45,17,43,8,Asobo Studio,E,0
Radiata Stories,PS2,1,2005,Role-Playing,Square Enix,0.18,0.14,0.29,0.05,0.65,74,36,90,54,Tri-Ace,T,0
Rage,PS3,1,2011,Shooter,Bethesda Softworks,0.47,0.58,0.06,0.2,1.31,81,37,62,353,id Software,M,0
Ragnarok Odyssey,PSV,1,2012,Role-Playing,GungHo,0.2,0.01,0.16,0.03,0.4,66,21,78,111,Game Arts,T,0
Rampage: Total Destruction,PS2,1,2006,Action,Midway Games,0.18,0.14,0,0.05,0.37,51,34,70,15,"Pipeworks Software, Inc.",E10+,0
Rango: The Video Game,PS3,1,2011,Action,Electronic Arts,0.07,0.09,0,0.03,0.19,65,23,64,7,Behaviour Interactive,E10+,0
Rapala Fishing Frenzy 2009,PS3,1,2008,Sports,Activision,0.16,0,0,0.01,0.17,31,4,44,9,FUN Labs,E,1
Rapala Pro Fishing,PS2,1,2004,Sports,Zoo Digital Publishing,0.18,0.14,0,0.05,0.36,59,6,87,32,Activision,E,1
Ratatouille,PS2/PS3/PSP,3,2007,Action,THQ,0.62,0.59,0,0.79,2.02,61.33333333,9,66.33333333,11,Asobo Studio,E,0
Ratchet: Deadlocked,PS2,1,2005,Shooter,Sony Computer Entertainment,0.85,0.03,0.22,0.14,1.24,81,51,89,155,Insomniac Games,T,0
Ray Gigant,PSV,1,2015,Role-Playing,Namco Bandai Games,0,0,0.04,0,0.04,72,14,81,25,Bandai Namco Games,T,0
Rayman 2: Revolution,PS2,1,2000,Platform,Ubisoft,0.15,0.11,0,0.04,0.3,90,16,82,42,Ubisoft,E,1
Rayman 3: Hoodlum Havoc,PS2,1,2003,Platform,Ubisoft,0.14,0.11,0,0.04,0.29,76,21,86,38,Ubisoft,E,1
Rayman Arena,PS2,1,2001,Racing,Ubisoft,0.29,0.23,0,0.08,0.6,63,10,86,8,Ubisoft,E,1
Rayman Legends,PS3/PS4/PSV,3,2013,Platform,Ubisoft,0.37,1.08,0,0.29,1.73,89.33333333,23,85.33333333,525,Ubisoft Montpellier,E10+,1
Rayman Origins,PS3/PSV,2,2011,Platform,Ubisoft,0.45,0.82,0.01,0.26,1.54,87.5,54,84,298,UBlart Montpellier,E10+,1
RayStorm,PS,1,1997,Shooter,Sony Computer Entertainment,0.04,0.03,0,0,0.07,79,7,78,4,Taito Corporation,E,0
RC Revenge Pro,PS2,1,2000,Racing,Acclaim Entertainment,0.08,0.06,0,0.02,0.17,49,13,76,7,Acclaim,E,0
Real World Golf,PS2,1,2005,Sports,Valcon Games,0.05,0.04,0,0.01,0.11,73,11,63,4,"Aqua Pacific, In2Games",E,0
Reality Fighters,PSV,1,2012,Fighting,Sony Computer Entertainment,0.05,0.05,0,0.02,0.12,54,39,38,30,Novarama,T,0
Record of Agarest War,PS3,1,2007,Role-Playing,Ghostlight,0,0.03,0.03,0.01,0.07,67,7,68,34,Compile Heart,T,1
Record of Agarest War 2,PS3,1,2010,Role-Playing,Compile Heart,0.09,0,0.04,0.01,0.14,56,6,72,36,"Idea Factory, Compile Heart",T,1
Red Dead Redemption,PS3,1,2010,Action,Take-Two Interactive,2.79,2.53,0.17,0.99,6.49,95,73,88,2456,Rockstar San Diego,M,1
Red Dead Revolver,PS2,1,2004,Shooter,Take-Two Interactive,0.71,0.55,0,0.19,1.45,73,42,78,70,Rockstar San Diego,M,1
Red Faction,PS2,1,2001,Shooter,THQ,0.76,0.96,0,0.2,1.92,88,25,80,69,Volition Inc.,M,1
Red Faction II,PS2,1,2002,Shooter,THQ,0.49,0.78,0,0.23,1.5,84,30,83,35,Volition Inc.,M,1
Red Faction: Armageddon,PS3,1,2011,Shooter,THQ,0.2,0.15,0.03,0.07,0.45,71,52,73,58,Volition Inc.,M,1
Red Faction: Guerrilla,PS3,1,2009,Shooter,THQ,0.33,0.27,0.02,0.12,0.74,85,56,81,136,Volition Inc.,M,1
Red Ninja: End of Honor,PS2,1,2005,Action,Vivendi Games,0.02,0.02,0,0.01,0.04,47,17,50,7,Opus,M,0
RedCard 20-03,PS2,1,2002,Sports,Midway Games,0.03,0.03,0,0.01,0.07,73,19,90,6,Midway,E,0
Reign of Fire,PS2,1,2002,Shooter,BAM! Entertainment,0.13,0.1,0,0.03,0.27,56,16,70,4,Kuju Entertainment,M,0
Remember Me,PS3,1,2013,Action,Capcom,0.1,0.17,0,0.06,0.32,72,37,74,424,DONTNOD Entertainment,M,0
Rengoku II:  The Stairway To H.E.A.V.E.N.,PSP,1,2006,Action,Konami Digital Entertainment,0.02,0,0,0,0.02,51,24,76,14,Neverland,T,1
Rengoku: The Tower of Purgatory,PSP,1,2005,Action,Konami Digital Entertainment,0.1,0,0,0.01,0.11,43,30,56,22,Neverland,M,1
Republique,PS4,1,2016,Action,Nippon Ichi Software,0,0.01,0.01,0,0.01,72,35,58,29,"Camouflaj, LLC",M,0
Resident Evil,PS,1,1996,Action,Virgin Interactive,2.05,1.16,1.11,0.73,5.05,91,8,90,266,Capcom,M,1
Resident Evil - Code: Veronica X,PS2,1,2001,Action,Capcom,1.08,0.7,0.34,0.21,2.34,84,21,84,189,Capcom,M,1
Resident Evil 2,PS,1,1998,Action,Virgin Interactive,1.88,1.47,2.02,0.45,5.82,89,13,92,364,Capcom,M,1
Resident Evil 4,PS2,1,2005,Action,Capcom,2.08,0.83,0.46,0.25,3.62,96,38,89,1013,Capcom,M,1
Resident Evil 5,PS3,1,2009,Action,Capcom,1.96,1.41,1.08,0.64,5.09,84,76,75,667,Capcom,M,1
Resident Evil 6,PS3/PS4,2,2012,Shooter,Capcom,0.94,0.94,0.88,0.41,3.18,67,34,60.5,1304,Capcom,M,1
Resident Evil Outbreak File #2,PS2,1,2004,Action,Capcom,0.19,0.15,0.17,0.05,0.57,58,35,77,70,Capcom,M,1
Resident Evil: Dead Aim,PS2,1,2003,Action,Capcom,0.17,0.13,0,0.04,0.35,65,28,66,48,Cavia Inc.,M,1
Resident Evil: Operation Raccoon City,PS3,1,2012,Action,Capcom,0.48,0.24,0.36,0.1,1.17,52,36,49,222,Slant Six,M,1
Resident Evil: Outbreak,PS2,1,2003,Action,Capcom,0.54,0.35,0.46,0.1,1.45,71,40,83,94,Capcom,M,1
Resident Evil: Revelations,PS3,1,2013,Action,Capcom,0.14,0.29,0.22,0.09,0.74,74,30,72,204,Capcom,M,1
